step,value
100.0,0.0012636763858608902
200.0,0.001229701330885291
300.0,0.000904584041563794
400.0,0.0008053514175117016
500.0,0.0007238728576339781
600.0,0.000676954397931695
700.0,0.0006549732061102986
800.0,0.000591925869230181
900.0,0.0005321002099663019
1000.0,0.0004911378200631589
1100.0,0.0004984666011296213
1200.0,0.000473201391287148
1300.0,0.0004688278422690928
1400.0,0.00042427056177984923
1500.0,0.00046007547643966973
1600.0,0.00045196521386969835
1700.0,0.0004074761236552149
1800.0,0.00040437193820253015
1900.0,0.0003915013949153945
2000.0,0.0003929397207684815
2100.0,0.0003974298742832616
2200.0,0.00037695476203225553
2300.0,0.0004178548260824755
2400.0,0.0004012537974631414
2500.0,0.0004081285005668178
2600.0,0.00041369348764419556
2700.0,0.0004002198111265898
2800.0,0.00039290614950004965
2900.0,0.00038033162127248943
3000.0,0.00035789226240012795
3100.0,0.0003783878491958603
3200.0,0.000398440271965228
3300.0,0.000395924667827785
3400.0,0.00034311941999476403
3500.0,0.0003806741733569652
3600.0,0.0004153102054260671
3700.0,0.00037090970727149397
3800.0,0.0003858984709950164
3900.0,0.0003819776902673766
4000.0,0.00038671857328154147
4100.0,0.00035756985016632825
4200.0,0.0003997955209342763
4300.0,0.0004114898620173335
4400.0,0.00034140767820645124
4500.0,0.0003324276185594499
4600.0,0.0003515036660246551
4700.0,0.0003358872199896723
4800.0,0.00036931250360794365
4900.0,0.0003515402931952849
5000.0,0.0003633493761299178
5100.0,0.0003523299965308979
5200.0,0.0003450865769991651
5300.0,0.00034739838156383485
5400.0,0.0003356909583089873
5500.0,0.00038361488259397447
5600.0,0.00032057294447440654
5700.0,0.0003910213999915868
5800.0,0.0003661742084659636
5900.0,0.0003275310300523415
6000.0,0.000356415897840634
6100.0,0.0003095591382589191
6200.0,0.00035769870737567544
6300.0,0.0003332304913783446
6400.0,0.00035697098064702004
6500.0,0.0003392890212126076
6600.0,0.0003836481919279322
6700.0,0.0003272942267358303
6800.0,0.0003593693545553833
6900.0,0.0003337907692184672
7000.0,0.00035076451604254544
7100.0,0.00033977873681578785
7200.0,0.00034145277459174395
7300.0,0.0003256549243815243
7400.0,0.0003496866120258346
7500.0,0.00034039888123515993
7600.0,0.00037172596785239875
7700.0,0.000349906156770885
7800.0,0.0003171622520312667
7900.0,0.00031737639801576734
8000.0,0.00036679947515949607
