step,value
100.0,0.0021024406887590885
200.0,0.0016126551781781018
300.0,0.0011887562577612698
400.0,0.0011255282443016768
500.0,0.001010177773423493
600.0,0.0009299370285589248
700.0,0.0009478707506787032
800.0,0.0008695026626810431
900.0,0.0007956586487125605
1000.0,0.0007546706183347851
1100.0,0.000709458690835163
1200.0,0.0006540062022395432
1300.0,0.0006461076554842293
1400.0,0.0005801849183626473
1500.0,0.0005533386720344424
1600.0,0.000600516184931621
1700.0,0.0004833142156712711
1800.0,0.0004729226347990334
1900.0,0.0004466479003895074
2000.0,0.0004445032245712355
2100.0,0.0003713906917255372
2200.0,0.0003884260368067771
2300.0,0.00042852782644331455
2400.0,0.0003889868821715936
2500.0,0.00039265098166652024
2600.0,0.00038092244358267635
2700.0,0.00040134564915206283
2800.0,0.0003773121570702642
2900.0,0.0003849901113426313
3000.0,0.0003636416367953643
3100.0,0.0003427719639148563
3200.0,0.0003827663022093475
3300.0,0.0003554792347131297
3400.0,0.00038195795787032694
3500.0,0.000351987051544711
3600.0,0.0003687566641019657
3700.0,0.00032255191763397306
3800.0,0.0003184770903317258
3900.0,0.0003246626729378477
4000.0,0.00035822340578306466
4100.0,0.0003432673111092299
4200.0,0.0003101589245488867
4300.0,0.0002979585697175935
4400.0,0.0002930913324235007
4500.0,0.000275602113106288
4600.0,0.0002951517526526004
4700.0,0.00030427705496549606
4800.0,0.00032419439230579883
4900.0,0.0002753605367615819
5000.0,0.0002760701609076932
5100.0,0.00026920365053229034
5200.0,0.00029693529359064996
5300.0,0.0002690845576580614
5400.0,0.0002986284962389618
5500.0,0.0002758849150268361
5600.0,0.00024780211970210075
5700.0,0.0002875368227250874
5800.0,0.00028796544938813895
5900.0,0.0002695388247957453
6000.0,0.0002635602722875774
6100.0,0.00027416078955866396
6200.0,0.0002765727404039353
6300.0,0.0003018885327037424
6400.0,0.00029509596060961485
6500.0,0.0002736665337579325
6600.0,0.000249500255449675
6700.0,0.0002629648370202631
6800.0,0.00025405299675185233
6900.0,0.00028032959380652755
7000.0,0.0002968754415633157
7100.0,0.00030407513258978724
7200.0,0.00028624801780097187
7300.0,0.00029822428768966347
7400.0,0.00028435600688681006
7500.0,0.00028160851798020303
7600.0,0.00033278191403951496
7700.0,0.0002932089118985459
7800.0,0.0003066395584028214
7900.0,0.0002589009964140132
8000.0,0.0002841089735738933
